EmpID,Age,AgeGroup,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM362,40,36-45,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,1,483,4,Female,46,4,1,Laboratory Technician,3,Married,2213,Upto 5k,22495,3,Y,Yes,13,3,3,80,1,10,3,3,7,7,1,
RM369,40,36-45,Travel_Rarely,575,Sales,22,2,Marketing,1,492,3,Male,68,2,2,Sales Executive,3,Married,6380,5k-10k,6110,2,Y,Yes,12,3,1,80,2,8,6,3,6,4,1,0
RM388,40,36-45,Travel_Rarely,759,Sales,2,2,Marketing,1,516,4,Female,46,3,2,Sales Executive,2,Divorced,5715,5k-10k,22553,7,Y,No,12,3,3,80,2,8,5,3,5,4,1,3
RM392,40,36-45,Travel_Rarely,555,Research & Development,2,3,Medical,1,521,2,Female,78,2,2,Laboratory Technician,3,Married,3448,Upto 5k,13436,6,Y,No,22,4,2,80,1,20,3,3,1,0,0,0
RM418,40,36-45,Travel_Rarely,1398,Sales,2,4,Life Sciences,1,558,3,Female,79,3,5,Manager,3,Married,18041,15k+,13022,0,Y,No,14,3,4,80,0,21,2,3,20,15,1,12
RM449,40,36-45,Travel_Rarely,302,Research & Development,6,3,Life Sciences,1,601,2,Female,75,3,4,Manufacturing Director,3,Single,13237,10k-15k,20364,7,Y,No,15,3,3,80,0,22,3,3,20,6,5,13
RM459,40,36-45,Non-Travel,1094,Sales,28,3,Other,1,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932,10k-15k,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1
RM534,40,36-45,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729,4,Male,48,2,3,Sales Executive,1,Married,10475,10k-15k,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12
RM554,40,36-45,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4,Single,2342,Upto 5k,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3
RM583,40,36-45,Travel_Frequently,791,Research & Development,2,2,Medical,1,807,3,Female,38,4,2,Healthcare Representative,2,Married,4244,Upto 5k,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
RM602,40,36-45,Travel_Frequently,720,Research & Development,16,4,Medical,1,832,1,Male,51,2,2,Laboratory Technician,3,Single,5094,5k-10k,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
RM685,40,36-45,Travel_Rarely,658,Sales,10,4,Marketing,1,954,1,Male,67,2,3,Sales Executive,2,Divorced,9705,5k-10k,20652,2,Y,No,12,3,2,80,1,11,2,2,1,0,0,0
RM692,40,36-45,Travel_Frequently,1469,Research & Development,9,4,Medical,1,964,4,Male,35,3,1,Research Scientist,2,Divorced,3617,Upto 5k,25063,8,Y,Yes,14,3,4,80,1,3,2,3,1,1,0,0
RM707,40,36-45,Non-Travel,1479,Sales,24,3,Life Sciences,1,986,2,Female,100,4,4,Sales Executive,2,Single,13194,10k-15k,17071,4,Y,Yes,16,3,4,80,0,22,2,2,1,0,0,0
RM769,40,36-45,Travel_Rarely,300,Sales,26,3,Marketing,1,1066,3,Male,74,3,2,Sales Executive,1,Married,8396,5k-10k,22217,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5
RM786,40,36-45,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1092,1,Male,61,3,3,Healthcare Representative,4,Married,10322,10k-15k,26542,4,Y,No,20,4,4,80,1,14,6,3,11,10,11,1
RM815,40,36-45,Travel_Rarely,1308,Research & Development,14,3,Medical,1,1128,3,Male,44,2,5,Research Director,3,Single,19626,15k+,17544,1,Y,No,14,3,1,80,0,21,2,4,20,7,4,9
RM838,40,36-45,Travel_Frequently,593,Research & Development,9,4,Medical,1,1166,2,Female,88,3,3,Research Director,3,Single,13499,10k-15k,13782,9,Y,No,17,3,3,80,0,20,3,2,18,7,2,13
RM846,40,36-45,Travel_Frequently,902,Research & Development,26,2,Medical,1,1180,3,Female,92,2,2,Research Scientist,4,Married,4422,Upto 5k,21203,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0
RM867,40,36-45,Travel_Frequently,1184,Sales,2,4,Medical,1,1212,2,Male,62,3,2,Sales Executive,2,Married,4327,Upto 5k,25440,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0
RM885,40,36-45,Travel_Rarely,107,Sales,10,3,Technical Degree,1,1239,2,Female,84,2,2,Sales Executive,2,Divorced,6852,5k-10k,11591,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3
RM947,40,36-45,Travel_Rarely,299,Sales,25,4,Marketing,1,1318,4,Male,57,2,3,Sales Executive,2,Single,9094,5k-10k,17235,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
RM958,40,36-45,Non-Travel,458,Research & Development,16,2,Life Sciences,1,1340,3,Male,74,3,1,Research Scientist,3,Divorced,3544,Upto 5k,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0
RM960,40,36-45,Travel_Rarely,523,Research & Development,2,3,Life Sciences,1,1346,3,Male,98,3,2,Research Scientist,4,Single,4661,Upto 5k,22455,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8
RM968,40,36-45,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,1361,2,Male,88,3,1,Laboratory Technician,2,Married,2387,Upto 5k,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
RM979,40,36-45,Travel_Rarely,1202,Research & Development,2,1,Medical,1,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,5k-10k,13888,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
RM1030,40,36-45,Non-Travel,663,Research & Development,9,4,Other,1,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,Upto 5k,23099,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7
RM1041,40,36-45,Non-Travel,218,Research & Development,8,1,Medical,1,1468,4,Male,55,2,3,Research Director,2,Divorced,13757,10k-15k,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
RM1046,40,36-45,Travel_Rarely,896,Research & Development,2,3,Medical,1,1474,3,Male,68,3,1,Research Scientist,3,Divorced,2345,Upto 5k,8045,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
RM1084,40,36-45,Travel_Rarely,676,Research & Development,9,4,Life Sciences,1,1534,4,Male,86,3,1,Laboratory Technician,1,Single,2018,Upto 5k,21831,3,Y,No,14,3,2,80,0,15,3,1,5,4,1,0
RM1095,40,36-45,Travel_Rarely,1342,Sales,9,2,Medical,1,1548,1,Male,47,3,2,Sales Executive,1,Married,5473,5k-10k,19345,0,Y,No,12,3,4,80,0,9,5,4,8,4,7,1
RM1097,40,36-45,Travel_Rarely,898,Human Resources,6,2,Medical,1,1550,3,Male,38,3,4,Manager,4,Single,16437,15k+,17381,1,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7
RM1099,40,36-45,Non-Travel,1142,Research & Development,8,2,Life Sciences,1,1552,4,Male,72,3,2,Healthcare Representative,4,Divorced,4069,Upto 5k,8841,3,Y,Yes,18,3,3,80,0,8,2,3,2,2,2,2
RM1133,40,36-45,Travel_Rarely,118,Sales,14,2,Life Sciences,1,1598,4,Female,84,3,2,Sales Executive,1,Married,4639,Upto 5k,11262,1,Y,No,15,3,3,80,1,5,2,3,5,4,1,2
RM1157,40,36-45,Travel_Rarely,884,Research & Development,15,3,Life Sciences,1,1628,1,Female,80,2,3,Manufacturing Director,3,Married,10435,10k-15k,25800,1,Y,No,13,3,4,80,2,18,2,3,18,15,14,12
RM1165,40,36-45,Travel_Rarely,448,Research & Development,16,3,Life Sciences,1,1641,3,Female,84,3,3,Manufacturing Director,4,Single,7945,5k-10k,19948,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3
RM1172,40,36-45,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1649,1,Male,73,3,1,Laboratory Technician,1,Single,2166,Upto 5k,3339,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3
RM1230,40,36-45,Travel_Rarely,369,Research & Development,8,2,Life Sciences,1,1724,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5k-10k,5041,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
RM1243,40,36-45,Travel_Rarely,611,Sales,7,4,Medical,1,1740,2,Male,88,3,5,Manager,2,Single,19833,15k+,4349,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
RM1287,40,36-45,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married,3377,Upto 5k,25605,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
RM1300,40,36-45,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced,6513,5k-10k,9060,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
RM1305,40,36-45,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced,4448,Upto 5k,10748,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
RM1349,40,36-45,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced,16823,15k+,18991,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
RM1410,40,36-45,Travel_Frequently,692,Research & Development,11,3,Technical Degree,1,1985,4,Female,73,3,2,Laboratory Technician,3,Married,6323,5k-10k,26849,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4
RM1411,40,36-45,Travel_Rarely,444,Sales,2,2,Marketing,1,1986,2,Female,92,3,2,Sales Executive,2,Married,5677,5k-10k,4258,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
RM1428,40,36-45,Travel_Rarely,543,Research & Development,1,4,Life Sciences,1,2012,1,Male,83,3,1,Laboratory Technician,4,Married,2406,Upto 5k,4060,8,Y,No,19,3,3,80,2,8,3,2,1,0,0,0
RM1456,40,36-45,Travel_Rarely,1322,Research & Development,2,4,Life Sciences,1,2048,3,Male,52,2,1,Research Scientist,3,Single,2809,Upto 5k,2725,2,Y,No,14,3,4,80,0,8,2,3,2,2,2,2
RM1458,40,36-45,Travel_Rarely,1194,Research & Development,2,4,Medical,1,2051,3,Female,98,3,1,Research Scientist,3,Married,2001,Upto 5k,12549,2,Y,No,14,3,2,80,3,20,2,3,5,3,0,2
RM001,41,36-45,Travel_Rarely,1102,Sales,1,2,Life Sciences,1,1,2,Female,94,3,2,Sales Executive,4,Single,5993,5k-10k,19479,8,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5
RM046,41,36-45,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,58,2,Female,49,3,5,Research Director,3,Married,19545,15k+,16280,1,Y,No,12,3,4,80,0,23,0,3,22,15,15,8
RM134,41,36-45,Travel_Rarely,802,Sales,9,1,Life Sciences,1,176,3,Male,96,3,3,Sales Executive,3,Divorced,8189,5k-10k,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7
RM148,41,36-45,Travel_Frequently,857,Research & Development,10,3,Life Sciences,1,199,4,Male,91,2,4,Manager,1,Divorced,17181,15k+,12888,4,Y,No,13,3,2,80,1,21,2,2,7,6,7,7
RM149,41,36-45,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,200,3,Male,94,3,1,Laboratory Technician,1,Married,2238,Upto 5k,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4
RM167,41,36-45,Travel_Rarely,465,Research & Development,14,3,Life Sciences,1,227,1,Male,56,3,1,Research Scientist,3,Divorced,2451,Upto 5k,4609,4,Y,No,12,3,1,80,1,13,2,3,9,8,1,8
RM183,41,36-45,Travel_Rarely,1356,Sales,20,2,Marketing,1,248,2,Female,70,3,1,Sales Representative,2,Single,3140,Upto 5k,21728,1,Y,Yes,22,4,4,80,0,4,5,2,4,3,0,2
RM216,41,36-45,Travel_Rarely,896,Sales,6,3,Life Sciences,1,298,4,Female,75,3,3,Manager,4,Single,13591,10k-15k,14674,3,Y,Yes,18,3,3,80,0,16,3,3,1,0,0,0
RM243,41,36-45,Travel_Rarely,1411,Research & Development,19,2,Life Sciences,1,334,3,Male,36,3,2,Research Scientist,1,Divorced,3072,Upto 5k,19877,2,Y,No,16,3,1,80,2,17,2,2,1,0,0,0
RM301,41,36-45,Travel_Rarely,334,Sales,2,4,Life Sciences,1,410,4,Male,88,3,4,Manager,2,Single,16015,15k+,15896,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4
RM347,41,36-45,Travel_Rarely,483,Research & Development,6,3,Medical,1,466,4,Male,95,2,2,Manufacturing Director,2,Single,6032,5k-10k,10110,6,Y,Yes,15,3,4,80,0,8,3,3,5,4,1,2
RM367,41,36-45,Travel_Frequently,143,Sales,4,3,Marketing,1,488,1,Male,56,3,2,Sales Executive,2,Single,9355,5k-10k,9558,1,Y,No,18,3,3,80,0,8,5,3,8,7,7,7
RM404,41,36-45,Travel_Rarely,645,Sales,1,3,Marketing,1,534,2,Male,49,4,3,Sales Executive,1,Married,8392,5k-10k,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,
RM447,41,36-45,Non-Travel,267,Sales,10,2,Life Sciences,1,599,4,Male,56,3,2,Sales Executive,4,Single,6230,5k-10k,13430,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10
RM460,41,36-45,Non-Travel,509,Research & Development,2,4,Other,1,616,1,Female,62,2,2,Healthcare Representative,3,Single,6811,5k-10k,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7
RM467,41,36-45,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,625,2,Female,91,3,4,Manager,1,Married,16595,15k+,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8
RM536,41,36-45,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,731,2,Male,73,2,5,Manager,4,Divorced,19141,15k+,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6
RM539,41,36-45,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5,Manager,3,Married,19189,15k+,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10
RM668,41,36-45,Travel_Rarely,1085,Research & Development,2,4,Life Sciences,1,927,2,Female,57,1,1,Laboratory Technician,4,Divorced,2778,Upto 5k,17725,4,Y,Yes,13,3,3,80,1,10,1,2,7,7,1,0
RM687,41,36-45,Travel_Rarely,263,Research & Development,6,3,Medical,1,957,4,Male,59,3,1,Laboratory Technician,1,Single,4721,Upto 5k,3119,2,Y,Yes,13,3,3,80,0,20,3,3,18,13,2,17
RM717,41,36-45,Travel_Frequently,840,Research & Development,9,3,Medical,1,999,1,Male,64,3,5,Research Director,3,Divorced,19419,15k+,3735,2,Y,No,17,3,2,80,1,21,2,4,18,16,0,11
RM738,41,36-45,Travel_Rarely,549,Research & Development,7,2,Medical,1,1025,4,Female,42,3,2,Manufacturing Director,3,Single,5003,5k-10k,23371,6,Y,No,14,3,2,80,0,8,6,3,2,2,2,1
RM747,41,36-45,Non-Travel,247,Research & Development,7,1,Life Sciences,1,1035,2,Female,55,1,5,Research Director,3,Divorced,19973,15k+,20284,1,Y,No,22,4,2,80,2,21,3,3,21,16,5,10
RM784,41,36-45,Travel_Rarely,509,Research & Development,7,2,Technical Degree,1,1085,2,Female,43,4,1,Research Scientist,3,Married,3376,Upto 5k,18863,1,Y,No,13,3,3,80,0,10,3,3,10,6,0,8
RM831,41,36-45,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,1158,2,Male,46,3,1,Laboratory Technician,4,Married,4766,Upto 5k,9051,3,Y,Yes,11,3,1,80,1,6,4,3,1,0,0,0
RM865,41,36-45,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,2107,Upto 5k,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0
RM952,41,36-45,Non-Travel,256,Sales,10,2,Medical,1,1329,3,Male,40,1,2,Sales Executive,2,Single,6151,5k-10k,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9
RM961,41,36-45,Travel_Frequently,1018,Sales,1,3,Marketing,1,1349,3,Female,66,3,2,Sales Executive,1,Divorced,4103,Upto 5k,4297,0,Y,No,17,3,4,80,1,10,2,3,9,3,1,7
RM989,41,36-45,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,1,1392,4,Female,75,3,2,Research Scientist,4,Divorced,5467,5k-10k,13953,3,Y,Yes,14,3,1,80,2,12,4,2,6,2,3,3
RM1029,41,36-45,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,Married,2127,Upto 5k,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3
RM1197,41,36-45,Travel_Rarely,1206,Sales,23,2,Life Sciences,1,1678,4,Male,80,3,3,Sales Executive,3,Single,7082,5k-10k,11591,3,Y,Yes,16,3,4,80,0,21,2,3,2,0,0,2
RM1219,41,36-45,Travel_Rarely,918,Sales,6,3,Marketing,1,1708,4,Male,35,3,3,Sales Executive,3,Single,9241,5k-10k,15869,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7
RM1229,41,36-45,Non-Travel,552,Human Resources,4,3,Human Resources,1,1722,3,Male,60,1,2,Human Resources,2,Married,6430,5k-10k,20794,6,Y,No,19,3,2,80,1,10,4,3,3,2,1,2
RM1267,41,36-45,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1,1772,3,Male,94,3,1,Laboratory Technician,1,Divorced,2289,Upto 5k,20520,1,Y,No,20,4,2,80,2,5,2,3,5,3,0,4
RM1295,41,36-45,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single,6870,5k-10k,15530,3,Y,No,12,3,1,80,0,11,3,1,3,2,1,2
RM1296,41,36-45,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced,10447,10k-15k,26458,0,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5
RM1357,41,36-45,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married,4393,Upto 5k,26841,5,Y,No,21,4,3,80,1,14,3,3,5,4,1,4
RM1421,41,36-45,Travel_Rarely,642,Research & Development,1,3,Life Sciences,1,1999,4,Male,76,3,1,Research Scientist,4,Married,2782,Upto 5k,21412,3,Y,No,22,4,1,80,1,12,3,3,5,3,1,0
RM1446,41,36-45,Travel_Rarely,582,Research & Development,28,4,Life Sciences,1,2034,1,Female,60,2,4,Manufacturing Director,2,Married,13570,10k-15k,5640,0,Y,No,23,4,3,80,1,21,3,3,20,7,0,10
RM1449,41,36-45,Travel_Rarely,930,Sales,3,3,Life Sciences,1,2037,3,Male,57,2,2,Sales Executive,2,Divorced,8938,5k-10k,12227,2,Y,No,11,3,3,80,1,14,5,3,5,4,0,4
RM028,42,36-45,Travel_Rarely,691,Sales,8,4,Marketing,1,35,3,Male,48,3,2,Sales Executive,2,Married,6825,5k-10k,21173,0,Y,No,11,3,4,80,1,10,2,3,9,7,4,
RM198,42,36-45,Non-Travel,926,Research & Development,21,2,Medical,1,270,3,Female,36,3,2,Manufacturing Director,3,Divorced,5265,5k-10k,16439,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2
RM232,42,36-45,Travel_Rarely,532,Research & Development,4,2,Technical Degree,1,319,3,Male,58,3,5,Manager,4,Married,19232,15k+,4933,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15
RM254,42,36-45,Travel_Rarely,916,Research & Development,17,2,Life Sciences,1,347,4,Female,82,4,2,Research Scientist,1,Single,6545,5k-10k,23016,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,
RM257,42,36-45,Travel_Rarely,269,Research & Development,2,3,Medical,1,351,4,Female,56,2,1,Laboratory Technician,1,Divorced,2593,Upto 5k,8007,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,
RM282,42,36-45,Travel_Rarely,635,Sales,1,1,Life Sciences,1,387,2,Male,99,3,2,Sales Executive,3,Married,4907,Upto 5k,24532,1,Y,No,25,4,3,80,0,20,3,3,20,16,11,6
RM296,42,36-45,Travel_Frequently,555,Sales,26,3,Marketing,1,404,3,Female,77,3,4,Sales Executive,2,Married,13525,10k-15k,14864,5,Y,No,14,3,4,80,1,23,2,4,20,4,4,8
RM349,42,36-45,Travel_Rarely,810,Research & Development,23,5,Life Sciences,1,468,1,Female,44,3,4,Research Director,4,Single,15992,15k+,15901,2,Y,No,14,3,2,80,0,16,2,3,1,0,0,0
RM351,42,36-45,Travel_Rarely,544,Human Resources,2,1,Technical Degree,1,470,3,Male,52,3,1,Human Resources,3,Divorced,2696,Upto 5k,24017,0,Y,Yes,11,3,3,80,1,4,5,3,3,2,1,0
RM357,42,36-45,Travel_Rarely,1332,Research & Development,2,4,Other,1,477,1,Male,98,2,2,Healthcare Representative,4,Single,6781,5k-10k,17078,3,Y,No,23,4,2,80,0,14,6,3,1,0,0,0
RM389,42,36-45,Travel_Rarely,201,Research & Development,1,4,Life Sciences,1,517,2,Female,95,3,1,Laboratory Technician,1,Divorced,2576,Upto 5k,20490,3,Y,No,16,3,2,80,1,8,5,3,5,2,1,2
RM410,42,36-45,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,547,1,Female,92,3,2,Research Scientist,3,Divorced,4556,Upto 5k,12932,2,Y,No,11,3,2,80,1,19,3,3,5,4,0,2
RM414,42,36-45,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,1,551,4,Female,88,2,2,Healthcare Representative,4,Married,4523,Upto 5k,4386,0,Y,No,11,3,4,80,3,7,4,4,6,5,0,4
RM442,42,36-45,Travel_Frequently,1474,Research & Development,5,2,Other,1,591,2,Male,97,3,1,Laboratory Technician,3,Married,2093,Upto 5k,9260,4,Y,No,17,3,4,80,1,8,4,3,2,2,2,0
RM452,42,36-45,Travel_Rarely,319,Research & Development,24,3,Medical,1,605,4,Male,56,3,3,Manufacturing Director,1,Married,7406,5k-10k,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8
RM489,42,36-45,Travel_Rarely,622,Research & Development,2,4,Life Sciences,1,659,3,Female,81,3,2,Healthcare Representative,4,Married,4089,Upto 5k,5718,1,Y,No,13,3,2,80,2,10,4,3,10,2,2,2
RM548,42,36-45,Travel_Frequently,933,Research & Development,19,3,Medical,1,752,3,Male,57,4,1,Research Scientist,3,Divorced,2759,Upto 5k,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2
RM585,42,36-45,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,809,2,Male,66,3,5,Manager,4,Divorced,18430,15k+,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9
RM598,42,36-45,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,827,4,Female,43,2,2,Manufacturing Director,4,Married,6062,5k-10k,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2
RM605,42,36-45,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,836,2,Male,98,3,2,Manufacturing Director,2,Married,4434,Upto 5k,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
RM633,42,36-45,Travel_Frequently,1271,Research & Development,2,1,Medical,1,875,2,Male,35,3,1,Research Scientist,4,Single,2515,Upto 5k,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2
